OpenTime,XMR-USD_Open,XMR-USD_High,XMR-USD_Low,XMR-USD_Close,XMR-USD_Volume,CloseTime,%K,%D,rsi,macd
2022-07-05 01:33:00,124.4,124.4,124.3,124.3,72.066,2022-07-05 01:33:59.999,74.99999999999822,74.9999999999994,55.0909722158749,0.0023404158482681486
2022-07-05 01:34:00,124.4,124.6,124.3,124.3,103.461,2022-07-05 01:34:59.999,50.0,74.99999999999942,55.09097221587489,0.0032197376528771693
2022-07-05 01:35:00,124.3,124.6,124.3,124.3,249.944,2022-07-05 01:35:59.999,50.0,58.333333333332746,55.09097221587489,0.0029145176487134633
2022-07-05 01:36:00,124.4,124.4,124.3,124.3,3.441,2022-07-05 01:36:59.999,40.00000000000057,46.666666666666856,55.09097221587489,0.0018762071489232257
2022-07-05 01:37:00,124.4,124.4,124.4,124.4,13.577,2022-07-05 01:37:59.999,60.000000000002274,50.000000000000945,58.16424060968117,0.0068103298070568835
2022-07-05 01:38:00,124.5,124.6,124.4,124.4,9.093,2022-07-05 01:38:59.999,60.000000000002274,53.33333333333504,58.16424060968117,0.008831914499356858
2022-07-05 01:39:00,124.5,124.6,124.5,124.5,4.058,2022-07-05 01:39:59.999,75.0000000000009,65.00000000000182,61.24044367200846,0.015283638671908684
2022-07-05 01:40:00,124.5,124.5,124.4,124.4,1.08,2022-07-05 01:40:59.999,33.33333333333649,56.11111111111322,56.74685012798096,0.011375511134945032
2022-07-05 01:41:00,124.3,124.4,124.3,124.4,6.387,2022-07-05 01:41:59.999,33.33333333333649,47.22222222222462,56.74685012798096,0.007534739044332522
2022-07-05 01:42:00,124.4,124.4,124.3,124.4,9.624,2022-07-05 01:42:59.999,33.33333333333649,33.33333333333649,56.74685012798096,0.003920350467764039
2022-07-05 01:43:00,124.3,124.3,124.2,124.3,6.645,2022-07-05 01:43:59.999,24.999999999999112,30.555555555557362,51.98287180034445,-0.005753374739778425
2022-07-05 01:44:00,124.3,124.3,124.2,124.3,8.397,2022-07-05 01:44:59.999,24.999999999999112,27.777777777778237,51.98287180034444,-0.012322982611734729
2022-07-05 01:45:00,124.3,124.4,124.3,124.4,32.042,2022-07-05 01:45:59.999,50.000000000001776,33.333333333333336,56.2431989360013,-0.010192747222253773
2022-07-05 01:46:00,124.5,124.5,124.4,124.4,21.421,2022-07-05 01:46:59.999,50.000000000001776,41.66666666666755,56.2431989360013,-0.00907982412870037
2022-07-05 01:47:00,124.6,124.6,124.3,124.3,12.766,2022-07-05 01:47:59.999,24.999999999999112,41.66666666666756,50.995729238245936,-0.015023945567130548
2022-07-05 01:48:00,124.3,124.3,124.2,124.2,102.358,2022-07-05 01:48:59.999,0.0,25.000000000000295,46.33967927153905,-0.02504544252155437
2022-07-05 01:49:00,124.3,124.3,124.2,124.3,140.219,2022-07-05 01:49:59.999,24.999999999999112,16.666666666666075,51.14354097826178,-0.024276599634193277
2022-07-05 01:50:00,124.3,124.3,124.3,124.3,0.0,2022-07-05 01:50:59.999,24.999999999999112,16.666666666666075,51.143540978261775,-0.023111319892804183
2022-07-05 01:51:00,124.2,124.3,124.2,124.3,0.881,2022-07-05 01:51:59.999,24.999999999999112,24.99999999999911,51.143540978261775,-0.021705971728157407
2022-07-05 01:52:00,124.2,124.2,124.1,124.2,16.812,2022-07-05 01:52:59.999,20.000000000001705,23.33333333333331,46.0001394379007,-0.026556118081286016
